Entity,Code,Year,Coal Consumption - TWh
Japan,JPN,1992,885.25464
Japan,JPN,1993,902.8055
Japan,JPN,1994,945.3257
Japan,JPN,1995,979.8555
Japan,JPN,1996,1005.58246
Japan,JPN,1997,1032946
Japan,JPN,1998,984.7194
Japan,JPN,1999,1035.9772
Japan,JPN,2000,1110.6034
Japan,JPN,2001,1137.1547
Japan,JPN,2002,1207.9081
Japan,JPN,2003,1241.2594
Japan,JPN,2004,1274.1025
Japan,JPN,2005,1334.8142
Japan,JPN,2006,1312.1418
Japan,JPN,2007,1377.4037
Japan,JPN,2008,1414.7809
Japan,JPN,2009,1186.9474
Japan,JPN,2010,1352.7346
Japan,JPN,2011,1282.6497
Japan,JPN,2012,1354.1991
Japan,JPN,2013,1409.4381
Japan,JPN,2014,1385.7356
Japan,JPN,2015,1397981
Japan,JPN,2016,1395.3855
Japan,JPN,2017,1415.9635
Japan,JPN,2018,1386.5973
Japan,JPN,2019,1362.5939
Japan,JPN,2020,1270.7518
Japan,JPN,2021,1332.6514
Kazakhstan,KAZ,1985,443.4984
Kazakhstan,KAZ,1986,465.9676
Kazakhstan,KAZ,1987,484.1569
Kazakhstan,KAZ,1988,505.02112
Kazakhstan,KAZ,1989,482.01697
Kazakhstan,KAZ,1990,450.30728
Kazakhstan,KAZ,1991,439.57452
Kazakhstan,KAZ,1992,442.82013
Kazakhstan,KAZ,1993,402.12625
Kazakhstan,KAZ,1994,393.3724
Kazakhstan,KAZ,1995,317.6904
Kazakhstan,KAZ,1996,283.7429
Kazakhstan,KAZ,1997,243.58575
Kazakhstan,KAZ,1998,239.85452
Kazakhstan,KAZ,1999,222.0837
Kazakhstan,KAZ,2000,207.46405
Kazakhstan,KAZ,2001,259.34784
Kazakhstan,KAZ,2002,262.75076
Kazakhstan,KAZ,2003,290.11267
Kazakhstan,KAZ,2004,309.25217
Kazakhstan,KAZ,2005,312.6714
Kazakhstan,KAZ,2006,329.56396
Kazakhstan,KAZ,2007,362.14426
Kazakhstan,KAZ,2008,392.9506
Kazakhstan,KAZ,2009,359.79312
Kazakhstan,KAZ,2010,388.25568
Kazakhstan,KAZ,2011,422.64
Kazakhstan,KAZ,2012,440.2653
Kazakhstan,KAZ,2013,435.88077
Kazakhstan,KAZ,2014,430.71704
Kazakhstan,KAZ,2015,398.1996
Kazakhstan,KAZ,2016,394.1737
Kazakhstan,KAZ,2017,422.9156
Kazakhstan,KAZ,2018,473.5512
Kazakhstan,KAZ,2019,461.6122
Kazakhstan,KAZ,2020,433.77002
Kazakhstan,KAZ,2021,433.30988
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0.0002888889
Kuwait,KWT,2001,0.0007555556
Kuwait,KWT,2002,0.0032777777
Kuwait,KWT,2003,0.0010888889
Kuwait,KWT,2004,0.0009861111
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0.027138889
Kuwait,KWT,2007,0.0046111112
Kuwait,KWT,2008,0.0078055556
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0.04470917
Kuwait,KWT,2011,0.15746084
Kuwait,KWT,2012,0.75596887
Kuwait,KWT,2013,3.1863277
Kuwait,KWT,2014,2.5329473
Kuwait,KWT,2015,2.099681
Kuwait,KWT,2016,2.5887494
Kuwait,KWT,2017,1.9594684
Kuwait,KWT,2018,2.1999168
Kuwait,KWT,2019,2.019391
Kuwait,KWT,2020,0.3588136
Kuwait,KWT,2021,0.7528833
Latvia,LVA,1985,8.44338
Latvia,LVA,1986,10.654708
Latvia,LVA,1987,9.755941
Latvia,LVA,1988,9.792228
Latvia,LVA,1989,7.996788
Latvia,LVA,1990,8.239855
Latvia,LVA,1991,7.22223
Latvia,LVA,1992,6.353469
Latvia,LVA,1993,5.806859
Latvia,LVA,1994,4.368228
Latvia,LVA,1995,3.107536
Latvia,LVA,1996,2.913315
Latvia,LVA,1997,2.602794
Latvia,LVA,1998,1.9201131
Latvia,LVA,1999,1.483988
Latvia,LVA,2000,1.530508
Latvia,LVA,2001,1.4281639
Latvia,LVA,2002,1.15137
Latvia,LVA,2003,1.0327439
Latvia,LVA,2004,0.7815361
Latvia,LVA,2005,0.94086695
Latvia,LVA,2006,1.0083212
Latvia,LVA,2007,1.2467362
Latvia,LVA,2008,1.2351061
Latvia,LVA,2009,0.9966911
Latvia,LVA,2010,1.2723219
Latvia,LVA,2011,1.29093
Latvia,LVA,2012,1.0315812
Latvia,LVA,2013,0.87108696
Latvia,LVA,2014,0.6945436
Latvia,LVA,2015,0.5377711
Latvia,LVA,2016,0.47683
Latvia,LVA,2017,0.4652
Latvia,LVA,2018,0.55824
Latvia,LVA,2019,0.4652
Latvia,LVA,2020,0.26749
Latvia,LVA,2021,0.37216
Lithuania,LTU,1985,9.457702
Lithuania,LTU,1986,11.0072365
Lithuania,LTU,1987,10.835299
Lithuania,LTU,1988,10.923089
Lithuania,LTU,1989,10.205696
Lithuania,LTU,1990,9.271436
Lithuania,LTU,1991,10.355352
Lithuania,LTU,1992,4.853199
Lithuania,LTU,1993,4.3031
Lithuania,LTU,1994,3.572736
Lithuania,LTU,1995,2.854002
Lithuania,LTU,1996,2.622565
Lithuania,LTU,1997,2.120149
Lithuania,LTU,1998,1.84917
Lithuania,LTU,1999,1.5781912
Lithuania,LTU,2000,1.0734489
Lithuania,LTU,2001,0.9745939
Lithuania,LTU,2002,1.571213
Lithuania,LTU,2003,2.029435
Lithuania,LTU,2004,1.961981
Lithuania,LTU,2005,2.1492238
Lithuania,LTU,2006,2.91913
Lithuania,LTU,2007,2.901685
Lithuania,LTU,2008,2.4620712
Lithuania,LTU,2009,1.9573289
Lithuania,LTU,2010,2.40741
Lithuania,LTU,2011,2.7877111
Lithuania,LTU,2012,2.717931
Lithuania,LTU,2013,3.127307
Lithuania,LTU,2014,2.645825
Lithuania,LTU,2015,2.121312
Lithuania,LTU,2016,2.1492238
Lithuania,LTU,2017,2.303903
Lithuania,LTU,2018,2.458582
Lithuania,LTU,2019,2.308555
Lithuania,LTU,2020,1.801487
Lithuania,LTU,2021,2.1200495
Lower-middle-income countries,,1965,451.96753
Lower-middle-income countries,,1966,449.1594
Lower-middle-income countries,,1967,457.69238
Lower-middle-income countries,,1968,474.53784
Lower-middle-income countries,,1969,502.16977
Lower-middle-income countries,,1970,477.3174
Lower-middle-income countries,,1971,479.96863
Lower-middle-income countries,,1972,502.11365
Lower-middle-income countries,,1973,503.7992
Lower-middle-income countries,,1974,569.16174
Lower-middle-income countries,,1975,625.75867
Lower-middle-income countries,,1976,647.6042
Lower-middle-income countries,,1977,680.3015
Lower-middle-income countries,,1978,653.7511
Lower-middle-income countries,,1979,697.7915
Lower-middle-income countries,,1980,725.9264
Lower-middle-income countries,,1981,813.6519
Lower-middle-income countries,,1982,824.50775
Lower-middle-income countries,,1983,872.0202
Lower-middle-income countries,,1984,912.8433
Lower-middle-income countries,,1985,1972.5071
Lower-middle-income countries,,1986,2043.5354
Lower-middle-income countries,,1987,2142.9363
Lower-middle-income countries,,1988,2166.0027
Lower-middle-income countries,,1989,2184105
Lower-middle-income countries,,1990,2406095
Lower-middle-income countries,,1991,2381438
Lower-middle-income countries,,1992,2453032
Lower-middle-income countries,,1993,2421.1665
Lower-middle-income countries,,1994,2321.1013
Lower-middle-income countries,,1995,2426.3677
Lower-middle-income countries,,1996,2352244
Lower-middle-income countries,,1997,2452.7075
Lower-middle-income countries,,1998,2536.8489
Lower-middle-income countries,,1999,2540.6184
Lower-middle-income countries,,2000,2714.2837
Lower-middle-income countries,,2001,2772.7234
Lower-middle-income countries,,2002,2875.3162
Lower-middle-income countries,,2003,3068.7866
Lower-middle-income countries,,2004,3200.8945
Lower-middle-income countries,,2005,3476.8179
Lower-middle-income countries,,2006,3629.5608
Lower-middle-income countries,,2007,4000161
Lower-middle-income countries,,2008,4251388
Lower-middle-income countries,,2009,4430.85
Lower-middle-income countries,,2010,4657.9043
Lower-middle-income countries,,2011,4994.8965
Lower-middle-income countries,,2012,5366.8096
Lower-middle-income countries,,2013,5558551
Lower-middle-income countries,,2014,6010.5386
Lower-middle-income countries,,2015,6141814
Lower-middle-income countries,,2016,6364.6577
Lower-middle-income countries,,2017,6542441
Lower-middle-income countries,,2018,7216702
Lower-middle-income countries,,2019,7557.5854
Lower-middle-income countries,,2020,7167.6484
Lower-middle-income countries,,2021,7958191
Luxembourg,LUX,1965,31.716173
Luxembourg,LUX,1966,28.637712
Luxembourg,LUX,1967,26.833899
Luxembourg,LUX,1968,28.762154
Luxembourg,LUX,1969,30.555498
Luxembourg,LUX,1970,31.330057
Luxembourg,LUX,1971,28.872639
Luxembourg,LUX,1972,28.415579
Luxembourg,LUX,1973,28.15623
Luxembourg,LUX,1974,30.01703
Luxembourg,LUX,1975,22.825039
Luxembourg,LUX,1976,21.138687
Luxembourg,LUX,1977,18.219559
Luxembourg,LUX,1978,19.26277
Luxembourg,LUX,1979,21.391058
Luxembourg,LUX,1980,21.220098
Luxembourg,LUX,1981,17.067024
Luxembourg,LUX,1982,15.716782
Luxembourg,LUX,1983,14.422363
Luxembourg,LUX,1984,16.419233
Luxembourg,LUX,1985,16.29712
Luxembourg,LUX,1986,14.482839
Luxembourg,LUX,1987,10.434436
Luxembourg,LUX,1988,10.640287
Luxembourg,LUX,1989,13.181442
Luxembourg,LUX,1990,12.797652
Luxembourg,LUX,1991,12.173121
Luxembourg,LUX,1992,11.46718
Luxembourg,LUX,1993,11.848644
Luxembourg,LUX,1994,10.216955
Luxembourg,LUX,1995,5.746383
Luxembourg,LUX,1996,5.414928
Luxembourg,LUX,1997,3.435502
Luxembourg,LUX,1998,1.1432289
Luxembourg,LUX,1999,1.156022
Luxembourg,LUX,2000,1.2758111
Luxembourg,LUX,2001,1.376992
Luxembourg,LUX,2002,0.8571311
Luxembourg,LUX,2003,0.6582581
Luxembourg,LUX,2004,0.924585
Luxembourg,LUX,2005,0.90248805
Luxembourg,LUX,2006,1.076938
Luxembourg,LUX,2007,0.9117919
Luxembourg,LUX,2008,0.87108696
Luxembourg,LUX,2009,0.77804697
Luxembourg,LUX,2010,0.77921
Luxembourg,LUX,2011,0.67919195
Luxembourg,LUX,2012,0.6245311
Luxembourg,LUX,2013,0.55707693
Luxembourg,LUX,2014,0.6209489
Luxembourg,LUX,2015,0.57145166
Luxembourg,LUX,2016,0.59231585
Luxembourg,LUX,2017,0.54795915
Luxembourg,LUX,2018,0.4856689
Luxembourg,LUX,2019,0.5321655
Luxembourg,LUX,2020,0.44708055
Luxembourg,LUX,2021,0.3938003
Malaysia,MYS,1965,0.17445
Malaysia,MYS,1966,0.2326
Malaysia,MYS,1967,0.13956
Malaysia,MYS,1968,0.13956
Malaysia,MYS,1969,0.17445
Malaysia,MYS,1970,0.18608
Malaysia,MYS,1971,0.47683
Malaysia,MYS,1972,1.20952
Malaysia,MYS,1973,1.15137
Malaysia,MYS,1974,1.15137
Malaysia,MYS,1975,0.10467
Malaysia,MYS,1976,0.1163
Malaysia,MYS,1977,0.12793
Malaysia,MYS,1978,0.27912
Malaysia,MYS,1979,0.39542
Malaysia,MYS,1980,0.5815
Malaysia,MYS,1981,1.08159
Malaysia,MYS,1982,0.98855
Malaysia,MYS,1983,2.57023
Malaysia,MYS,1984,2.77957
Malaysia,MYS,1985,3.70997
Malaysia,MYS,1986,2.75631
Malaysia,MYS,1987,3.80301
Malaysia,MYS,1988,3.0238
Malaysia,MYS,1989,13.92111
Malaysia,MYS,1990,15.411067
Malaysia,MYS,1991,18.153912
Malaysia,MYS,1992,19.060444
Malaysia,MYS,1993,15.934067
Malaysia,MYS,1994,17.700644
Malaysia,MYS,1995,19.39749
Malaysia,MYS,1996,19.490467
Malaysia,MYS,1997,18.851244
Malaysia,MYS,1998,20.118067
Malaysia,MYS,1999,22.547112
Malaysia,MYS,2000,28.892845
Malaysia,MYS,2001,34.52962
Malaysia,MYS,2002,42.328133
Malaysia,MYS,2003,61.783733
Malaysia,MYS,2004,77.078575
Malaysia,MYS,2005,80.06549
Malaysia,MYS,2006,84.81898
Malaysia,MYS,2007,102.8218
Malaysia,MYS,2008,113.688576
Malaysia,MYS,2009,123.46287
Malaysia,MYS,2010,171.74158
Malaysia,MYS,2011,171.68347
Malaysia,MYS,2012,184.58414
Malaysia,MYS,2013,175.11201
Malaysia,MYS,2014,178.48247
Malaysia,MYS,2015,202.2964
Malaysia,MYS,2016,217.84694
Malaysia,MYS,2017,241.40518
Malaysia,MYS,2018,258.9431
Malaysia,MYS,2019,244.72913
Malaysia,MYS,2020,272.0471
Malaysia,MYS,2021,246.83322
Mexico,MEX,1965,8.0222225
Mexico,MEX,1966,8.556945
Mexico,MEX,1967,10.499444
Mexico,MEX,1968,11.006389
Mexico,MEX,1969,11.156944
Mexico,MEX,1970,12.5125
Mexico,MEX,1971,15.7086115
Mexico,MEX,1972,17.361666
Mexico,MEX,1973,18.6125
Mexico,MEX,1974,20.5625
Mexico,MEX,1975,23.618334
Mexico,MEX,1976,18125
Mexico,MEX,1977,26.07
Mexico,MEX,1978,27.181389
Mexico,MEX,1979,26.703056
Mexico,MEX,1980,27.038055
Mexico,MEX,1981,23.89889
Mexico,MEX,1982,28.62111
Mexico,MEX,1983,32.584167
Mexico,MEX,1984,32.676945
Mexico,MEX,1985,35.421665
Mexico,MEX,1986,39.0575
Mexico,MEX,1987,37.772778
Mexico,MEX,1988,35.750557
Mexico,MEX,1989,39.573334
Mexico,MEX,1990,39.24111
Mexico,MEX,1991,37955
Mexico,MEX,1992,38.3825
Mexico,MEX,1993,43.2925
Mexico,MEX,1994,52.318333
Mexico,MEX,1995,58.25861
Mexico,MEX,1996,66.79972
Mexico,MEX,1997,66.86417
Mexico,MEX,1998,68.34778
Mexico,MEX,1999,69.5475
Mexico,MEX,2000,76.18694
Mexico,MEX,2001,83.673584
Mexico,MEX,2002,140.1058
Mexico,MEX,2003,103.318375
Mexico,MEX,2004,105.7197
Mexico,MEX,2005,133.42952
Mexico,MEX,2006,143.19829
Mexico,MEX,2007,131.58376
Mexico,MEX,2008,117.5453
Mexico,MEX,2009,119.74645
Mexico,MEX,2010,148.11876
Mexico,MEX,2011,171.32704
Mexico,MEX,2012,149266
Mexico,MEX,2013,148.22661
Mexico,MEX,2014,147.93884
Mexico,MEX,2015,147.65045
Mexico,MEX,2016,144.63332
Mexico,MEX,2017,176.75279
Mexico,MEX,2018,157.54547
Mexico,MEX,2019,150.41484
Mexico,MEX,2020,66491
Mexico,MEX,2021,64.32959
Middle Africa (BP),,1965,2.1163046
Middle Africa (BP),,1966,2.3354979
Middle Africa (BP),,1967,2.228807
Middle Africa (BP),,1968,2.4406872
Middle Africa (BP),,1969,2.6214695
Middle Africa (BP),,1970,2.4938266
Middle Africa (BP),,1971,2.5856683
Middle Africa (BP),,1972,2.4599504
Middle Africa (BP),,1973,2.497005
Middle Africa (BP),,1974,2.4504876
Middle Africa (BP),,1975,2.3962684
Middle Africa (BP),,1976,2.57658
Middle Africa (BP),,1977,2.605806
Middle Africa (BP),,1978,2.4391947
Middle Africa (BP),,1979,2.187952
Middle Africa (BP),,1980,2.4391947
Middle Africa (BP),,1981,2.4812372
Middle Africa (BP),,1982,2.3938727
Middle Africa (BP),,1983,2.3467014
Middle Africa (BP),,1984,2.3930585
Middle Africa (BP),,1985,2.3862667
Middle Africa (BP),,1986,2.4299722
Middle Africa (BP),,1987,2.4647808
Middle Africa (BP),,1988,2.4874592
Middle Africa (BP),,1989,2.5553203
Middle Africa (BP),,1990,2.5803473
Middle Africa (BP),,1991,0.60795975
Middle Africa (BP),,1992,0.6081353
Middle Africa (BP),,1993,0.10017
Middle Africa (BP),,1994,0.078681946
Middle Africa (BP),,1995,0.66517776
Middle Africa (BP),,1996,0.6796275
Middle Africa (BP),,1997,0.6916183
Middle Africa (BP),,1998,0.7299625
Middle Africa (BP),,1999,0.5200061
Middle Africa (BP),,2000,0.4450664
Middle Africa (BP),,2001,0.32428473
Middle Africa (BP),,2002,0.3100211
Middle Africa (BP),,2003,0.32174194
Middle Africa (BP),,2004,0.8604586
Middle Africa (BP),,2005,1.0272583
Middle Africa (BP),,2006,1.30677
Middle Africa (BP),,2007,1.4287636
Middle Africa (BP),,2008,1.2114172
Middle Africa (BP),,2009,1.5565578
Middle Africa (BP),,2010,1.5851187
Middle Africa (BP),,2011,1.4435053
Middle Africa (BP),,2012,0.5544636
Middle Africa (BP),,2013,0.3627111
Middle Africa (BP),,2014,0.2061
Middle Africa (BP),,2015,0.17674416
Middle Africa (BP),,2016,0.73523664
Middle Africa (BP),,2017,2.5698626
Middle Africa (BP),,2018,2.96413
Middle Africa (BP),,2019,1.6871458
Middle Africa (BP),,2020,2.0172415
Middle Africa (BP),,2021,1.70636
Middle East (BP),,1965,2.5297086
Middle East (BP),,1966,2.770807
Middle East (BP),,1967,3.0530448
Middle East (BP),,1968,3.3570652
Middle East (BP),,1969,3.7021763
Middle East (BP),,1970,4.0724187
Middle East (BP),,1971,2.898545
Middle East (BP),,1972,4.464373
Middle East (BP),,1973,7.5419855
Middle East (BP),,1974,8.194324
Middle East (BP),,1975,15.095484
Middle East (BP),,1976,14.882353
Middle East (BP),,1977,15.054687
Middle East (BP),,1978,9.252351
Middle East (BP),,1979,13.287019
Middle East (BP),,1980,14.00031
Middle East (BP),,1981,11.741648
Middle East (BP),,1982,22.22158
Middle East (BP),,1983,27.009151
Middle East (BP),,1984,31.156921
Middle East (BP),,1985,32.74094
Middle East (BP),,1986,34.935963
Middle East (BP),,1987,36.30193
Middle East (BP),,1988,35.591427
Middle East (BP),,1989,34.554592
Middle East (BP),,1990,35.8264
Middle East (BP),,1991,41.656124
Middle East (BP),,1992,47.13853
Middle East (BP),,1993,55.137726
Middle East (BP),,1994,57.688923
Middle East (BP),,1995,61.44041
Middle East (BP),,1996,72.346115
Middle East (BP),,1997,77.74352
Middle East (BP),,1998,84.52492
Middle East (BP),,1999,82.57796
Middle East (BP),,2000,89.48391
Middle East (BP),,2001,100.715775
Middle East (BP),,2002,105.65842
Middle East (BP),,2003,110.28631
Middle East (BP),,2004,112.06979
Middle East (BP),,2005,114.04931
Middle East (BP),,2006,113.9084
Middle East (BP),,2007,115.39714
Middle East (BP),,2008,112.226974
Middle East (BP),,2009,111.46787
Middle East (BP),,2010,116.807335
Middle East (BP),,2011,119.35878
Middle East (BP),,2012,139.98444
Middle East (BP),,2013,130.29578
Middle East (BP),,2014,130.81053
Middle East (BP),,2015,122045
Middle East (BP),,2016,112.77679
Middle East (BP),,2017,111.40319
Middle East (BP),,2018,107.15637
Middle East (BP),,2019,110.62857
Middle East (BP),,2020,101.13334
Middle East (BP),,2021,94.21635
Morocco,MAR,1965,2.1136668
Morocco,MAR,1966,3.2408333
Morocco,MAR,1967,3.2271667
Morocco,MAR,1968,2.9001667
Morocco,MAR,1969,2.8981667
Morocco,MAR,1970,3323
Morocco,MAR,1971,3.4766667
Morocco,MAR,1972,4.2968335
Morocco,MAR,1973,4.257167
Morocco,MAR,1974,4.2161665
Morocco,MAR,1975,4.7921667
Morocco,MAR,1976,5.1995
Morocco,MAR,1977,4.9101667
Morocco,MAR,1978,4.9498334
Morocco,MAR,1979,4.8281665
Morocco,MAR,1980,4628
Morocco,MAR,1981,4.9168334
Morocco,MAR,1982,5.477667
Morocco,MAR,1983,6.785333
Morocco,MAR,1984,5.8275
Morocco,MAR,1985,7.69906
Morocco,MAR,1986,10.45537
Morocco,MAR,1987,12.13009
Morocco,MAR,1988,11.96727
Morocco,MAR,1989,13.21168
Morocco,MAR,1990,12.74648
Morocco,MAR,1991,13.88622
Morocco,MAR,1992,12.87441
Morocco,MAR,1993,14.06067
Morocco,MAR,1994,15.67724
Morocco,MAR,1995,18.99179
Morocco,MAR,1996,24.3067
Morocco,MAR,1997,23.15533
Morocco,MAR,1998,27.62125
Morocco,MAR,1999,26.41173
Morocco,MAR,2000,31.22655
Morocco,MAR,2001,39.69319
Morocco,MAR,2002,39.47222
Morocco,MAR,2003,38.060337
Morocco,MAR,2004,42.1006
Morocco,MAR,2005,44.14748
Morocco,MAR,2006,44.8918
Morocco,MAR,2007,37.59607
Morocco,MAR,2008,42.616043
Morocco,MAR,2009,31.469975
Morocco,MAR,2010,32.415386
Morocco,MAR,2011,34.625904
Morocco,MAR,2012,35.170517
Morocco,MAR,2013,34.901863
Morocco,MAR,2014,46.95287
Morocco,MAR,2015,51.696514
Morocco,MAR,2016,49.81594
Morocco,MAR,2017,51.781147
Morocco,MAR,2018,59.892403
Morocco,MAR,2019,77.48747
Morocco,MAR,2020,77.79928
Morocco,MAR,2021,85.417854
Netherlands,NLD,1965,103.05556
Netherlands,NLD,1966,93.888885
Netherlands,NLD,1967,90.27778
Netherlands,NLD,1968,85.55556
Netherlands,NLD,1969,72.77778
Netherlands,NLD,1970,53.333332
Netherlands,NLD,1971,40.27778
Netherlands,NLD,1972,34.444443
Netherlands,NLD,1973,35
Netherlands,NLD,1974,33.333332
Netherlands,NLD,1975,28.055555
Netherlands,NLD,1976,35
Netherlands,NLD,1977,36.666668
Netherlands,NLD,1978,41.944443
Netherlands,NLD,1979,40
Netherlands,NLD,1980,46.38889
Netherlands,NLD,1981,51.38889
Netherlands,NLD,1982,59.444443
Netherlands,NLD,1983,61.38889
Netherlands,NLD,1984,74.166664
Netherlands,NLD,1985,73.888885
Netherlands,NLD,1986,76.111115
Netherlands,NLD,1987,80.27778
Netherlands,NLD,1988,96.111115
Netherlands,NLD,1989,95.27778
Netherlands,NLD,1990,101.666664
Netherlands,NLD,1991,93.611115
Netherlands,NLD,1992,93.333336
Netherlands,NLD,1993,94.166664
Netherlands,NLD,1994,100.27778
Netherlands,NLD,1995,103.611115
Netherlands,NLD,1996,100
Netherlands,NLD,1997,97.22222
Netherlands,NLD,1998,99.166664
Netherlands,NLD,1999,86.94444
Netherlands,NLD,2000,90.27778
Netherlands,NLD,2001,96.111115
Netherlands,NLD,2002,96.666664
Netherlands,NLD,2003,100
Netherlands,NLD,2004,98.611115
Netherlands,NLD,2005,94.166664
Netherlands,NLD,2006,89.72222
Netherlands,NLD,2007,97.77778
Netherlands,NLD,2008,92.5
Netherlands,NLD,2009,87.22222
Netherlands,NLD,2010,87.77778
Netherlands,NLD,2011,86.583336
Netherlands,NLD,2012,95.138885
Netherlands,NLD,2013,95.19444
Netherlands,NLD,2014,105.30556
Netherlands,NLD,2015,128.66667
Netherlands,NLD,2016,119.27778
Netherlands,NLD,2017,106.97222
Netherlands,NLD,2018,96.111115
Netherlands,NLD,2019,74.666664
Netherlands,NLD,2020,47.805557
Netherlands,NLD,2021,65.138885
New Zealand,NZL,1965,19.13135
New Zealand,NZL,1966,18608
New Zealand,NZL,1967,16.99143
New Zealand,NZL,1968,15.99125
New Zealand,NZL,1969,16.3983
New Zealand,NZL,1970,16.40993
New Zealand,NZL,1971,14.59565
New Zealand,NZL,1972,14.95618
New Zealand,NZL,1973,16.94491
New Zealand,NZL,1974,17.444561
New Zealand,NZL,1975,16.41662
New Zealand,NZL,1976,16.916695
New Zealand,NZL,1977,16.111172
New Zealand,NZL,1978,14.861116
New Zealand,NZL,1979,13.249994
New Zealand,NZL,1980,13.628225
New Zealand,NZL,1981,13.577948
New Zealand,NZL,1982,13.310542
New Zealand,NZL,1983,14.74875
New Zealand,NZL,1984,13.717164
New Zealand,NZL,1985,12.666031
New Zealand,NZL,1986,14.556855
New Zealand,NZL,1987,12.149867
New Zealand,NZL,1988,13.165961
New Zealand,NZL,1989,14.334275
New Zealand,NZL,1990,13.928279
New Zealand,NZL,1991,13.280544
New Zealand,NZL,1992,14.623766
New Zealand,NZL,1993,14.406295
New Zealand,NZL,1994,13.617704
New Zealand,NZL,1995,13.65541
New Zealand,NZL,1996,13.457762
New Zealand,NZL,1997,14.528347
New Zealand,NZL,1998,13.247123
New Zealand,NZL,1999,13.571337
New Zealand,NZL,2000,12.859932
New Zealand,NZL,2001,15.92658
New Zealand,NZL,2002,15.918619
New Zealand,NZL,2003,22.97443
New Zealand,NZL,2004,23.73867
New Zealand,NZL,2005,26.427473
New Zealand,NZL,2006,26.021524
New Zealand,NZL,2007,19.720991
New Zealand,NZL,2008,24.472372
New Zealand,NZL,2009,18.81895
New Zealand,NZL,2010,16.071983
New Zealand,NZL,2011,16.269657
New Zealand,NZL,2012,20.272028
New Zealand,NZL,2013,17.877504
New Zealand,NZL,2014,16.509884
New Zealand,NZL,2015,16.673477
New Zealand,NZL,2016,13.796135
New Zealand,NZL,2017,14.536367
New Zealand,NZL,2018,15.672816
New Zealand,NZL,2019,17.837763
New Zealand,NZL,2020,17.075949
New Zealand,NZL,2021,20.03179
Non-OECD (BP),,1965,5976.6577
Non-OECD (BP),,1966,6205.5913
Non-OECD (BP),,1967,6131.5156
Non-OECD (BP),,1968,6150.3423
Non-OECD (BP),,1969,6515791
Non-OECD (BP),,1970,6926.3184
Non-OECD (BP),,1971,7355359
Non-OECD (BP),,1972,7618.44
Non-OECD (BP),,1973,7738.4487
Non-OECD (BP),,1974,7831.7725
Non-OECD (BP),,1975,8352205
Non-OECD (BP),,1976,8483523
Non-OECD (BP),,1977,8903109
Non-OECD (BP),,1978,9192651
Non-OECD (BP),,1979,9468693
Non-OECD (BP),,1980,9581248
Non-OECD (BP),,1981,9751701
Non-OECD (BP),,1982,10128.75
Non-OECD (BP),,1983,10564217
Non-OECD (BP),,1984,11031763
Non-OECD (BP),,1985,11511146
Non-OECD (BP),,1986,11937102
Non-OECD (BP),,1987,12558157
Non-OECD (BP),,1988,13061.06
Non-OECD (BP),,1989,13215725
Non-OECD (BP),,1990,13240116
Non-OECD (BP),,1991,13258201
Non-OECD (BP),,1992,13466982
Non-OECD (BP),,1993,13660.16
Non-OECD (BP),,1994,13758534
Non-OECD (BP),,1995,13873484
Non-OECD (BP),,1996,14115588
Non-OECD (BP),,1997,13966205
Non-OECD (BP),,1998,13867019
Non-OECD (BP),,1999,14098251
Non-OECD (BP),,2000,14521345
Non-OECD (BP),,2001,15103.5205
Non-OECD (BP),,2002,16032142
Non-OECD (BP),,2003,18275348
Non-OECD (BP),,2004,20397598
Non-OECD (BP),,2005,22802117
Non-OECD (BP),,2006,24588223
Non-OECD (BP),,2007,26537053
Non-OECD (BP),,2008,27325156
Non-OECD (BP),,2009,28137191
Non-OECD (BP),,2010,29220145
Non-OECD (BP),,2011,31485734
Non-OECD (BP),,2012,32163969
Non-OECD (BP),,2013,32722172
Non-OECD (BP),,2014,33234938
Non-OECD (BP),,2015,32880.92
Non-OECD (BP),,2016,32961824
Non-OECD (BP),,2017,33342156
Non-OECD (BP),,2018,34221418
Non-OECD (BP),,2019,34740.75
Non-OECD (BP),,2020,34324.86
Non-OECD (BP),,2021,36224883
North America,,1965,3412.8337
North America,,1966,3566435
