Entity,Code,Year,Renewables (TWh - equivalent)
Non-OECD (BP),,1993,3193.4602
Non-OECD (BP),,1994,3374.7712
Non-OECD (BP),,1995,3509132
Non-OECD (BP),,1996,3508.1235
Non-OECD (BP),,1997,3575616
Non-OECD (BP),,1998,3739.2307
Non-OECD (BP),,1999,3775393
Non-OECD (BP),,2000,3905.0586
Non-OECD (BP),,2001,3982.6262
Non-OECD (BP),,2002,4055.5596
Non-OECD (BP),,2003,4102969
Non-OECD (BP),,2004,4577285
Non-OECD (BP),,2005,4811.6343
Non-OECD (BP),,2006,5066.3965
Non-OECD (BP),,2007,5353.65
Non-OECD (BP),,2008,5781.7173
Non-OECD (BP),,2009,5893012
Non-OECD (BP),,2010,6421.7144
Non-OECD (BP),,2011,6575.2256
Non-OECD (BP),,2012,7092.7593
Non-OECD (BP),,2013,7646.9277
Non-OECD (BP),,2014,8188813
Non-OECD (BP),,2015,8424.5205
Non-OECD (BP),,2016,9019.91
Non-OECD (BP),,2017,9630487
Non-OECD (BP),,2018,10404772
Non-OECD (BP),,2019,11109583
Non-OECD (BP),,2020,11733126
Non-OECD (BP),,2021,12636365
North America,,1965,1007.32385
North America,,1966,1054.5343
North America,,1967,1146.2365
North America,,1968,1165.2151
North America,,1969,1294.7574
North America,,1970,1314.4211
North America,,1971,1387.2043
North America,,1972,1471.7576
North America,,1973,1515.9474
North America,,1974,1652.1877
North America,,1975,1617.9698
North America,,1976,1618.5543
North America,,1977,1460.7617
North America,,1978,1680.9926
North America,,1979,1716.8628
North America,,1980,1723.7896
North America,,1981,1751.2051
North America,,1982,1864.2319
North America,,1983,1961.5325
North America,,1984,2015.7898
North America,,1985,1962.5927
North America,,1986,2005.2098
North America,,1987,1910.2888
North America,,1988,1813.4877
North America,,1989,1936.4845
North America,,1990,2034.1791
North America,,1991,2060.3794
North America,,1992,2006.8097
North America,,1993,2117.8591
North America,,1994,2056.9524
North America,,1995,2245.5378
North America,,1996,2432.0498
North America,,1997,2428.1685
North America,,1998,2273.2632
North America,,1999,2332.3987
North America,,2000,2241.4329
North America,,2001,1962.9152
North America,,2002,2160.8425
North America,,2003,2132929
North America,,2004,2135.3213
North America,,2005,2224.0276
North America,,2006,2274.8235
North America,,2007,2204.3591
North America,,2008,2333.0757
North America,,2009,2381691
North America,,2010,2388.0908
North America,,2011,2686227
North America,,2012,2641.5657
North America,,2013,2738.9468
North America,,2014,2789.4539
North America,,2015,2826.0686
North America,,2016,3027.3142
North America,,2017,3266.8547
North America,,2018,3312291
North America,,2019,3358.3948
North America,,2020,3547368
North America,,2021,3690.1624
North America (BP),,1965,1006.2445
North America (BP),,1966,1053.3132
North America (BP),,1967,1145.2843
North America (BP),,1968,1164.2365
North America (BP),,1969,1293.7167
North America (BP),,1970,1313.1823
North America (BP),,1971,1381.2698
North America (BP),,1972,1466.2461
North America (BP),,1973,1510.2046
North America (BP),,1974,1646.5155
North America (BP),,1975,1612.3861
North America (BP),,1976,1611.5247
North America (BP),,1977,1454.4701
North America (BP),,1978,1673.2457
North America (BP),,1979,1708.5719
North America (BP),,1980,1716.4658
North America (BP),,1981,1741.5311
North America (BP),,1982,1856.0875
North America (BP),,1983,1952.5763
North America (BP),,1984,2006.8018
North America (BP),,1985,1953.8828
North America (BP),,1986,1995009
North America (BP),,1987,1899.4242
North America (BP),,1988,1801.5786
North America (BP),,1989,1928114
North America (BP),,1990,2041.9845
North America (BP),,1991,2071.5068
North America (BP),,1992,2020.1829
North America (BP),,1993,2135.0913
North America (BP),,1994,2079.2976
North America (BP),,1995,2270041
North America (BP),,1996,2445.9075
North America (BP),,1997,2448.8894
North America (BP),,1998,2296.8962
North America (BP),,1999,2354.9204
North America (BP),,2000,2271.8496
North America (BP),,2001,1996359
North America (BP),,2002,2201115
North America (BP),,2003,2189.4775
North America (BP),,2004,2207.9797
North America (BP),,2005,2310.7085
North America (BP),,2006,2399.5042
North America (BP),,2007,2369.7737
North America (BP),,2008,2561426
North America (BP),,2009,2640157
North America (BP),,2010,2687274
North America (BP),,2011,3015.69
North America (BP),,2012,2975.0315
North America (BP),,2013,3103651
North America (BP),,2014,3162.6367
North America (BP),,2015,3215.0942
North America (BP),,2016,3446.0908
North America (BP),,2017,3687094
North America (BP),,2018,3728.2651
North America (BP),,2019,3785.4534
North America (BP),,2020,3932148
North America (BP),,2021,4107277
North Macedonia,MKD,1990,1.4518816
North Macedonia,MKD,1991,2.5075269
North Macedonia,MKD,1992,2.5075269
North Macedonia,MKD,1993,1.5435482
North Macedonia,MKD,1994,2.0551074
North Macedonia,MKD,1995,2.3685484
North Macedonia,MKD,1996,2.5134408
North Macedonia,MKD,1997,2.6612902
North Macedonia,MKD,1998,3.2024193
North Macedonia,MKD,1999,4.107258
North Macedonia,MKD,2000,3.4596775
North Macedonia,MKD,2001,1.8390552
North Macedonia,MKD,2002,2.2095578
North Macedonia,MKD,2003,3.9847703
North Macedonia,MKD,2004,4.270608
North Macedonia,MKD,2005,4.272213
North Macedonia,MKD,2006,4.6949177
North Macedonia,MKD,2007,2.8558972
North Macedonia,MKD,2008,2.3604488
North Macedonia,MKD,2009,3.5467443
North Macedonia,MKD,2010,6.747504
North Macedonia,MKD,2011,3.956374
North Macedonia,MKD,2012,2.8621325
North Macedonia,MKD,2013,4.3416386
North Macedonia,MKD,2014,3.4992495
North Macedonia,MKD,2015,5.473539
North Macedonia,MKD,2016,5.550824
North Macedonia,MKD,2017,3.4765637
North Macedonia,MKD,2018,5.22983
North Macedonia,MKD,2019,3.572896
North Macedonia,MKD,2020,3.9058423
North Macedonia,MKD,2021,4.3068066
Norway,NOR,1965,146.22903
Norway,NOR,1966,144.13548
Norway,NOR,1967,157.61047
Norway,NOR,1968,178.02553
Norway,NOR,1969,169.64543
Norway,NOR,1970,170.93762
Norway,NOR,1971,187.01479
Norway,NOR,1972,199.35133
Norway,NOR,1973,215.46693
Norway,NOR,1974,226.4965
Norway,NOR,1975,228.66397
Norway,NOR,1976,242275
Norway,NOR,1977,212.96826
Norway,NOR,1978,238.64677
Norway,NOR,1979,262.27902
Norway,NOR,1980,247.24274
Norway,NOR,1981,274.50912
Norway,NOR,1982,273.51852
Norway,NOR,1983,312.51828
Norway,NOR,1984,313.15402
Norway,NOR,1985,302.76138
Norway,NOR,1986,284.5483
Norway,NOR,1987,305.44415
Norway,NOR,1988,321.9752
Norway,NOR,1989,350.2001
Norway,NOR,1990,358.9044
Norway,NOR,1991,326.3322
Norway,NOR,1992,345.7195
Norway,NOR,1993,353.34644
Norway,NOR,1994,330989
Norway,NOR,1995,360.28543
Norway,NOR,1996,308.08606
Norway,NOR,1997,325.3728
Norway,NOR,1998,342.9944
Norway,NOR,1999,360.04596
Norway,NOR,2000,420.2765
Norway,NOR,2001,354.80884
Norway,NOR,2002,378.5425
Norway,NOR,2003,307.6139
Norway,NOR,2004,315.38065
Norway,NOR,2005,391.06345
Norway,NOR,2006,342.72156
Norway,NOR,2007,381703
Norway,NOR,2008,394.57538
Norway,NOR,2009,353.3539
Norway,NOR,2010,327.60916
Norway,NOR,2011,336.48627
Norway,NOR,2012,393946
Norway,NOR,2013,355.69052
Norway,NOR,2014,373.7786
Norway,NOR,2015,377.3766
Norway,NOR,2016,387.72977
Norway,NOR,2017,386.15552
Norway,NOR,2018,378.80328
Norway,NOR,2019,345.5296
Norway,NOR,2020,396.74307
Norway,NOR,2021,406.53625
OECD (BP),,1965,2178.1624
OECD (BP),,1966,2305.5466
OECD (BP),,1967,2365.5906
OECD (BP),,1968,2436.3206
OECD (BP),,1969,2551.1438
OECD (BP),,1970,2628.0786
OECD (BP),,1971,2736.46
OECD (BP),,1972,2857.9404
OECD (BP),,1973,2870.7258
OECD (BP),,1974,3144.7056
OECD (BP),,1975,3148.5928
OECD (BP),,1976,3051.8286
OECD (BP),,1977,3078.5984
OECD (BP),,1978,3296.9902
OECD (BP),,1979,3439801
OECD (BP),,1980,3423278
OECD (BP),,1981,3476.7222
OECD (BP),,1982,3591375
OECD (BP),,1983,3757.0212
OECD (BP),,1984,3790056
OECD (BP),,1985,3795.0542
OECD (BP),,1986,3797.9324
OECD (BP),,1987,3823068
OECD (BP),,1988,3875786
OECD (BP),,1989,3813.3545
OECD (BP),,1990,3978.8374
OECD (BP),,1991,4040372
OECD (BP),,1992,4029.4568
OECD (BP),,1993,4276223
OECD (BP),,1994,4167.7915
OECD (BP),,1995,4439.6978
OECD (BP),,1996,4549473
OECD (BP),,1997,4659048
OECD (BP),,1998,4589.2046
OECD (BP),,1999,4654.2114
OECD (BP),,2000,4713.8086
OECD (BP),,2001,4424.7603
OECD (BP),,2002,4558.0586
OECD (BP),,2003,4538.7046
OECD (BP),,2004,4724507
OECD (BP),,2005,4865.4673
OECD (BP),,2006,5067.4717
OECD (BP),,2007,5145.5654
OECD (BP),,2008,5515.6304
OECD (BP),,2009,5653.3975
OECD (BP),,2010,6023.4365
OECD (BP),,2011,6431.3345
OECD (BP),,2012,6732.6294
OECD (BP),,2013,7069.8345
OECD (BP),,2014,7244.5
OECD (BP),,2015,7560.9336
OECD (BP),,2016,7858362
OECD (BP),,2017,8244545
OECD (BP),,2018,8589047
OECD (BP),,2019,8859624
OECD (BP),,2020,9347115
OECD (BP),,2021,9633696
Oceania,,1965,57.133812
Oceania,,1966,58.43353
Oceania,,1967,59.813663
Oceania,,1968,62.897797
Oceania,,1969,64.7496
Oceania,,1970,71.98622
Oceania,,1971,80.99371
Oceania,,1972,83.76087
Oceania,,1973,85.575775
Oceania,,1974,93.43763
Oceania,,1975,101.07752
Oceania,,1976,95.30604
Oceania,,1977,90.80607
Oceania,,1978,96.91847
Oceania,,1979,103.57304
Oceania,,1980,104.153725
Oceania,,1981,106.24759
Oceania,,1982,99.3847
Oceania,,1983,101.53335
Oceania,,1984,106.818115
Oceania,,1985,106.93569
Oceania,,1986,114.47402
Oceania,,1987,112.773125
Oceania,,1988,118.82174
Oceania,,1989,119.033104
Oceania,,1990,123.30246
Oceania,,1991,125.458626
Oceania,,1992,120.68851
Oceania,,1993,129.54907
Oceania,,1994,135.47987
Oceania,,1995,139.25587
Oceania,,1996,136.44432
Oceania,,1997,128.21057
Oceania,,1998,134.92691
Oceania,,1999,130.26599
Oceania,,2000,135.58728
Oceania,,2001,125.234406
Oceania,,2002,135.4588
Oceania,,2003,132.91415
Oceania,,2004,145.88353
Oceania,,2005,139.91743
Oceania,,2006,141.80612
Oceania,,2007,140.31879
Oceania,,2008,134.44075
Oceania,,2009,144.51675
Oceania,,2010,153.68425
Oceania,,2011,179.04474
Oceania,,2012,172.2392
Oceania,,2013,186.94872
Oceania,,2014,184.5915
Oceania,,2015,194.39023
Oceania,,2016,212.92543
Oceania,,2017,202.38553
Oceania,,2018,231.19777
Oceania,,2019,244.5799
Oceania,,2020,264.20273
Oceania,,2021,298.27438
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0032777777
Oman,OMN,2014,0.0032499998
Oman,OMN,2015,0.009972222
Oman,OMN,2016,0.011222222
Oman,OMN,2017,0.04140972
Oman,OMN,2018,0.04156972
Oman,OMN,2019,0.06658305
Oman,OMN,2020,0.8307961
Pakistan,PAK,1965,6.4948545
Pakistan,PAK,1966,6.4948545
Pakistan,PAK,1967,7.6971216
Pakistan,PAK,1968,9.252228
Pakistan,PAK,1969,9.761884
Pakistan,PAK,1970,8.638026
Pakistan,PAK,1971,11.277786
Pakistan,PAK,1972,11.865851
Pakistan,PAK,1973,12.519257
Pakistan,PAK,1974,12.584598
Pakistan,PAK,1975,14.479474
Pakistan,PAK,1976,15.720946
Pakistan,PAK,1977,18.67434
Pakistan,PAK,1978,23.18284
Pakistan,PAK,1979,25.064651
Pakistan,PAK,1980,26.279985
Pakistan,PAK,1981,27.443048
Pakistan,PAK,1982,30.879963
Pakistan,PAK,1983,35.767437
Pakistan,PAK,1984,37.07425
Pakistan,PAK,1985,38.511745
Pakistan,PAK,1986,36.825954
Pakistan,PAK,1987,48.417377
Pakistan,PAK,1988,50.75657
Pakistan,PAK,1989,51.579865
Pakistan,PAK,1990,50.521343
Pakistan,PAK,1991,54.0628
Pakistan,PAK,1992,58.976414
Pakistan,PAK,1993,64.85707
Pakistan,PAK,1994,63.654804
Pakistan,PAK,1995,67.261604
Pakistan,PAK,1996,73.32521
Pakistan,PAK,1997,54.546326
Pakistan,PAK,1998,71.28658
Pakistan,PAK,1999,63.589462
Pakistan,PAK,2000,54.87785
Pakistan,PAK,2001,56.521633
Pakistan,PAK,2002,62.662746
Pakistan,PAK,2003,74.6592
Pakistan,PAK,2004,78.981476
Pakistan,PAK,2005,87.905754
Pakistan,PAK,2006,86.076004
Pakistan,PAK,2007,89.57603
Pakistan,PAK,2008,76.828804
Pakistan,PAK,2009,80.29347
Pakistan,PAK,2010,82.77722
Pakistan,PAK,2011,84.47345
Pakistan,PAK,2012,29.6993
Pakistan,PAK,2013,86.61963
Pakistan,PAK,2014,89.20458
Pakistan,PAK,2015,91.168785
Pakistan,PAK,2016,98.641655
Pakistan,PAK,2017,91.124855
Pakistan,PAK,2018,91.483955
Pakistan,PAK,2019,108.34346
Pakistan,PAK,2020,117.38239
Pakistan,PAK,2021,113.80412
Peru,PER,1965,7.7620964
Peru,PER,1966,8.359408
Peru,PER,1967,9.367742
Peru,PER,1968,10.053763
Peru,PER,1969,10.943817
Peru,PER,1970,10.455914
Peru,PER,1971,13.398286
Peru,PER,1972,13.838877
Peru,PER,1973,14.836088
Peru,PER,1974,16.272781
Peru,PER,1975,17.014986
Peru,PER,1976,17.911928
Peru,PER,1977,18.588373
Peru,PER,1978,18.996002
Peru,PER,1979,20.341028
Peru,PER,1980,20.999832
Peru,PER,1981,23.886694
Peru,PER,1982,25.308905
Peru,PER,1983,24.43518
Peru,PER,1984,26.187971
Peru,PER,1985,28.281954
Peru,PER,1986,30.23891
Peru,PER,1987,32.600266
Peru,PER,1988,31.254837
Peru,PER,1989,31.531956
Peru,PER,1990,31.39086
Peru,PER,1991,34.406284
Peru,PER,1992,29.074831
Peru,PER,1993,35.237465
Peru,PER,1994,38.072617
Peru,PER,1995,38.709637
Peru,PER,1996,39.836258
Peru,PER,1997,39.568504
Peru,PER,1998,41.23469
Peru,PER,1999,43.441887
Peru,PER,2000,48.339287
Peru,PER,2001,52.272404
Peru,PER,2002,53.25332
Peru,PER,2003,54.37917
Peru,PER,2004,50.993664
Peru,PER,2005,52.589912
Peru,PER,2006,56.86801
Peru,PER,2007,56.611137
Peru,PER,2008,55.030354
Peru,PER,2009,57.057358
Peru,PER,2010,57.80787
Peru,PER,2011,61.627186
Peru,PER,2012,62.70941
Peru,PER,2013,64.43466
Peru,PER,2014,65.52962
Peru,PER,2015,68.90463
Peru,PER,2016,69.110214
Peru,PER,2017,82.498245
Peru,PER,2018,88.97501
Peru,PER,2019,90.94247
Peru,PER,2020,88.7412
Peru,PER,2021,92.44357
Philippines,PHL,1965,4.583333
Philippines,PHL,1966,4.4946237
Philippines,PHL,1967,4.967742
Philippines,PHL,1968,5.0860214
Philippines,PHL,1969,5.3669357
Philippines,PHL,1970,6.200806
Philippines,PHL,1971,5.7158604
Philippines,PHL,1972,6.5260754
Philippines,PHL,1973,7.019892
Philippines,PHL,1974,6.064785
Philippines,PHL,1975,6.7182794
Philippines,PHL,1976,8.264785
Philippines,PHL,1977,6.2539086
Philippines,PHL,1978,8.320597
Philippines,PHL,1979,10.326412
Philippines,PHL,1980,16.216806
Philippines,PHL,1981,22.23734
Philippines,PHL,1982,22.367344
Philippines,PHL,1983,26.038963
Philippines,PHL,1984,31.105026
Philippines,PHL,1985,33.632328
Philippines,PHL,1986,33.959797
Philippines,PHL,1987,29.540363
Philippines,PHL,1988,33.47638
Philippines,PHL,1989,35.49401
Philippines,PHL,1990,34.80745
Philippines,PHL,1991,31.55212
Philippines,PHL,1992,29.302868
Philippines,PHL,1993,30.953852
Philippines,PHL,1994,35.266968
Philippines,PHL,1995,35.83611
Philippines,PHL,1996,39.327953
Philippines,PHL,1997,38.481064
Philippines,PHL,1998,40.273716
Philippines,PHL,1999,53.243427
Philippines,PHL,2000,56.050507
Philippines,PHL,2001,50.30698
Philippines,PHL,2002,49.216297
Philippines,PHL,2003,50.1588
Philippines,PHL,2004,53.19188
Philippines,PHL,2005,51.278297
Philippines,PHL,2006,57.011845
Philippines,PHL,2007,52.097652
Philippines,PHL,2008,56.74845
Philippines,PHL,2009,55.227673
Philippines,PHL,2010,48.366436
Philippines,PHL,2011,53.68605
Philippines,PHL,2012,55.873737
Philippines,PHL,2013,53.285164
Philippines,PHL,2014,52.632523
Philippines,PHL,2015,55.435066
Philippines,PHL,2016,58.016388
Philippines,PHL,2017,61.14554
Philippines,PHL,2018,61.20228
Philippines,PHL,2019,57.54844
Philippines,PHL,2020,56.323425
Philippines,PHL,2021,59.404125
Poland,POL,1965,2.7324595
Poland,POL,1966,2.7707663
Poland,POL,1967,2.9702954
Poland,POL,1968,3.1218076
Poland,POL,1969,2.6633067
Poland,POL,1970,5.4251676
Poland,POL,1971,4.9619284
Poland,POL,1972,5.0349126
Poland,POL,1973,5.017238
Poland,POL,1974,7.0248985
Poland,POL,1975,6.557964
Poland,POL,1976,5.44842
Poland,POL,1977,6.6327624
Poland,POL,1978,6.6054435
Poland,POL,1979,6.109409
Poland,POL,1980,7.737634
Poland,POL,1981,7.177789
Poland,POL,1982,5.4213376
Poland,POL,1983,6.1085353
Poland,POL,1984,5.2647514
Poland,POL,1985,6.743649
Poland,POL,1986,5.7551074
Poland,POL,1987,5.527655
Poland,POL,1988,5.6019487
Poland,POL,1989,5.0865927
Poland,POL,1990,4.3656244
Poland,POL,1991,4.478663
Poland,POL,1992,4.8105173
Poland,POL,1993,4.594724
Poland,POL,1994,5.2872643
Poland,POL,1995,5.796661
Poland,POL,1996,6.134509
Poland,POL,1997,6.3440547
Poland,POL,1998,7.5418067
Poland,POL,1999,7.000241
Poland,POL,2000,6.9476748
Poland,POL,2001,8.288824
Poland,POL,2002,8.193144
Poland,POL,2003,6.985732
Poland,POL,2004,9.279782
Poland,POL,2005,12.085398
Poland,POL,2006,13.946419
Poland,POL,2007,17.401634
Poland,POL,2008,25.019123
Poland,POL,2009,33.52833
Poland,POL,2010,40.27595
Poland,POL,2011,47.41675
Poland,POL,2012,59.565334
Poland,POL,2013,59.045177
Poland,POL,2014,66.67279
Poland,POL,2015,72.98464
Poland,POL,2016,70.22733
Poland,POL,2017,74.657265
Poland,POL,2018,71.358345
Poland,POL,2019,82.80545
Poland,POL,2020,88.12285
Poland,POL,2021,95.77098
Portugal,PRT,1965,12.414819
Portugal,PRT,1966,16.239515
Portugal,PRT,1967,16.820162
Portugal,PRT,1968,16.068682
Portugal,PRT,1969,19.555374
Portugal,PRT,1970,17.756115
Portugal,PRT,1971,18.701107
Portugal,PRT,1972,21.313946
Portugal,PRT,1973,22.298388
Portugal,PRT,1974,23.721909
Portugal,PRT,1975,19.707663
Portugal,PRT,1976,14.889315
Portugal,PRT,1977,30.21633
Portugal,PRT,1978,32.708603
Portugal,PRT,1979,33.98031
Portugal,PRT,1980,24.721416
Portugal,PRT,1981,15.833904
Portugal,PRT,1982,21.59217
Portugal,PRT,1983,25.025639
Portugal,PRT,1984,30.064627
Portugal,PRT,1985,33.366993
Portugal,PRT,1986,27.109571
Portugal,PRT,1987,29.024982
Portugal,PRT,1988,38.25665
Portugal,PRT,1989,19.322712
Portugal,PRT,1990,29.290762
Portugal,PRT,1991,29.336374
Portugal,PRT,1992,16.579245
Portugal,PRT,1993,28.165514
Portugal,PRT,1994,34.641018
Portugal,PRT,1995,27.990545
Portugal,PRT,1996,46.91352
Portugal,PRT,1997,42.31849
Portugal,PRT,1998,42.08186
Portugal,PRT,1999,25.835478
Portugal,PRT,2000,38347
Portugal,PRT,2001,46.575207
Portugal,PRT,2002,28.79978
Portugal,PRT,2003,51.745037
Portugal,PRT,2004,35.969433
Portugal,PRT,2005,24.099947
Portugal,PRT,2006,45.905975
Portugal,PRT,2007,47.957733
Portugal,PRT,2008,43.43313
Portugal,PRT,2009,54.51742
Portugal,PRT,2010,83.57334
Portugal,PRT,2011,71.33657
Portugal,PRT,2012,57.67806
Portugal,PRT,2013,84.92865
Portugal,PRT,2014,90.17506
Portugal,PRT,2015,71.23257
Portugal,PRT,2016,91.194885
Portugal,PRT,2017,64.728065
Portugal,PRT,2018,82.76913
Portugal,PRT,2019,77.36703
Portugal,PRT,2020,84.02631
Portugal,PRT,2021,86.892654
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.36963332
Qatar,QAT,2012,0.36960554
Qatar,QAT,2013,0.37682778
Qatar,QAT,2014,0.38424444
Qatar,QAT,2015,0.38413334
Qatar,QAT,2016,0.38899446
Qatar,QAT,2017,0.38885555
Qatar,QAT,2018,0.38874444
Qatar,QAT,2019,0.38866112
Qatar,QAT,2020,0.38963777
Romania,ROU,1965,2.971774
Romania,ROU,1966,3.0604837
Romania,ROU,1967,4.364516
Romania,ROU,1968,4.6188173
Romania,ROU,1969,6.555645
Romania,ROU,1970,8.199731
Romania,ROU,1971,13.291667
Romania,ROU,1972,21.713171
Romania,ROU,1973,22.316397
Romania,ROU,1974,25.06344
Romania,ROU,1975,27.680376
Romania,ROU,1976,23.972311
Romania,ROU,1977,27.633064
Romania,ROU,1978,31.385483
Romania,ROU,1979,33.5293
Romania,ROU,1980,37.36747
Romania,ROU,1981,37.663174
Romania,ROU,1982,35.05215
Romania,ROU,1983,29.682257
Romania,ROU,1984,33.49086
Romania,ROU,1985,37.5922
Romania,ROU,1986,31.965054
Romania,ROU,1987,33.144894
Romania,ROU,1988,43.69247
Romania,ROU,1989,40.445698
Romania,ROU,1990,33.748203
Romania,ROU,1991,43.13656
Romania,ROU,1992,34.603165
Romania,ROU,1993,37.758034
Romania,ROU,1994,38.57688
Romania,ROU,1995,49.36102
Romania,ROU,1996,46.587364
Romania,ROU,1997,51.809036
Romania,ROU,1998,55.86011
Romania,ROU,1999,54.083332
Romania,ROU,2000,43.698387
Romania,ROU,2001,43.84061
Romania,ROU,2002,46.845203
Romania,ROU,2003,38.462326
Romania,ROU,2004,47.597496
Romania,ROU,2005,57.880165
Romania,ROU,2006,52.24586
Romania,ROU,2007,45.26599
Romania,ROU,2008,48.409615
Romania,ROU,2009,43.441883
Romania,ROU,2010,56.39611
Romania,ROU,2011,45.09053
Romania,ROU,2012,41.021595
Romania,ROU,2013,54.586468
Romania,ROU,2014,68.09982
Romania,ROU,2015,70.82286
Romania,ROU,2016,72.47057
Romania,ROU,2017,64.90071
Romania,ROU,2018,69.541145
Romania,ROU,2019,65.220406
Romania,ROU,2020,64.93017
Romania,ROU,2021,68.14293
Russia,RUS,1985,472.30792
Russia,RUS,1986,485.9249
Russia,RUS,1987,480.5931
Russia,RUS,1988,475.84937
Russia,RUS,1989,472.30792
Russia,RUS,1990,493.5582
Russia,RUS,1991,497.24933
Russia,RUS,1992,510.54944
Russia,RUS,1993,515.5523
Russia,RUS,1994,520395
Russia,RUS,1995,521.3624
Russia,RUS,1996,456.46207
Russia,RUS,1997,465.7023
Russia,RUS,1998,468.84845
Russia,RUS,1999,474.7483
Russia,RUS,2000,485.40884
Russia,RUS,2001,511.21777
Russia,RUS,2002,473.86923
Russia,RUS,2003,452.52246
Russia,RUS,2004,507.52188
Russia,RUS,2005,495.53445
Russia,RUS,2006,494.48187
Russia,RUS,2007,501.9563
Russia,RUS,2008,464.38632
Russia,RUS,2009,487.84827
Russia,RUS,2010,463.54947
Russia,RUS,2011,451.32544
Russia,RUS,2012,449.5555
Russia,RUS,2013,495.03485
Russia,RUS,2014,471.89703
Russia,RUS,2015,454.9659
Russia,RUS,2016,497.02823
Russia,RUS,2017,495.96973
Russia,RUS,2018,507.9823
Russia,RUS,2019,517.1757
Russia,RUS,2020,567.1592
Russia,RUS,2021,575543
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
