Entity,Code,Year,Gas Consumption - TWh
Kazakhstan,KAZ,2010,87.56788
Kazakhstan,KAZ,2011,98.736694
Kazakhstan,KAZ,2012,107.33574
Kazakhstan,KAZ,2013,111.82619
Kazakhstan,KAZ,2014,127.020546
Kazakhstan,KAZ,2015,129.02142
Kazakhstan,KAZ,2016,134.3353
Kazakhstan,KAZ,2017,141.38582
Kazakhstan,KAZ,2018,164.9364
Kazakhstan,KAZ,2019,165.65129
Kazakhstan,KAZ,2020,174.29584
Kazakhstan,KAZ,2021,151.41554
Kuwait,KWT,1965,17.2615
Kuwait,KWT,1966,22.61
Kuwait,KWT,1967,25726
Kuwait,KWT,1968,31.7205
Kuwait,KWT,1969,35.4065
Kuwait,KWT,1970,19.3515
Kuwait,KWT,1971,19988
Kuwait,KWT,1972,23.6265
Kuwait,KWT,1973,26467
Kuwait,KWT,1974,27.8445
Kuwait,KWT,1975,30514
Kuwait,KWT,1976,36708
Kuwait,KWT,1977,40.0235
Kuwait,KWT,1978,44.8495
Kuwait,KWT,1979,59.3845
Kuwait,KWT,1980,38.6745
Kuwait,KWT,1981,44498
Kuwait,KWT,1982,34.9125
Kuwait,KWT,1983,38.3325
Kuwait,KWT,1984,41572
Kuwait,KWT,1985,39.9
Kuwait,KWT,1986,54435
Kuwait,KWT,1987,45.41
Kuwait,KWT,1988,64.98
Kuwait,KWT,1989,77.52
Kuwait,KWT,1990,39805
Kuwait,KWT,1991,4.75
Kuwait,KWT,1992,24.89
Kuwait,KWT,1993,51.49
Kuwait,KWT,1994,56715
Kuwait,KWT,1995,88141
Kuwait,KWT,1996,88369
Kuwait,KWT,1997,88065
Kuwait,KWT,1998,90.1645
Kuwait,KWT,1999,82536
Kuwait,KWT,2000,91.2
Kuwait,KWT,2001,90.25
Kuwait,KWT,2002,82745
Kuwait,KWT,2003,95
Kuwait,KWT,2004,103.55
Kuwait,KWT,2005,116.85
Kuwait,KWT,2006,117895
Kuwait,KWT,2007,106.97
Kuwait,KWT,2008,120.65
Kuwait,KWT,2009,118.46113
Kuwait,KWT,2010,139.75539
Kuwait,KWT,2011,158.57925
Kuwait,KWT,2012,175.3184
Kuwait,KWT,2013,177.7039
Kuwait,KWT,2014,178.71143
Kuwait,KWT,2015,203.22707
Kuwait,KWT,2016,211.49913
Kuwait,KWT,2017,210.27516
Kuwait,KWT,2018,211.52237
Kuwait,KWT,2019,232.73459
Kuwait,KWT,2020,221.4513
Kuwait,KWT,2021,250.60251
Latvia,LVA,1985,21.104965
Latvia,LVA,1986,22.070305
Latvia,LVA,1987,22.955198
Latvia,LVA,1988,24.720255
Latvia,LVA,1989,24.720255
Latvia,LVA,1990,25.685595
Latvia,LVA,1991,24.720255
Latvia,LVA,1992,14.120452
Latvia,LVA,1993,8.830015
Latvia,LVA,1994,8.830015
Latvia,LVA,1995,10.590339
Latvia,LVA,1996,9.705445
Latvia,LVA,1997,9.705445
Latvia,LVA,1998,10.978368
Latvia,LVA,1999,10.5146265
Latvia,LVA,2000,12.73396
Latvia,LVA,2001,13.24029
Latvia,LVA,2002,15.085792
Latvia,LVA,2003,15.005346
Latvia,LVA,2004,16.562193
Latvia,LVA,2005,16.088987
Latvia,LVA,2006,16.62844
Latvia,LVA,2007,16.088987
Latvia,LVA,2008,15.757743
Latvia,LVA,2009,14.451696
Latvia,LVA,2010,17.234144
Latvia,LVA,2011,15.180432
Latvia,LVA,2012,14.271878
Latvia,LVA,2013,14.062125
Latvia,LVA,2014,12.637625
Latvia,LVA,2015,12.7435
Latvia,LVA,2016,13.195875
Latvia,LVA,2017,11.963875
Latvia,LVA,2018,13.715625
Latvia,LVA,2019,13.118875
Latvia,LVA,2020,10.731875
Latvia,LVA,2021,11.5885
Lithuania,LTU,1985,40.791897
Lithuania,LTU,1986,40.87846
Lithuania,LTU,1987,42.69624
Lithuania,LTU,1988,44.514023
Lithuania,LTU,1989,47.240696
Lithuania,LTU,1990,54.414444
Lithuania,LTU,1991,56.328743
Lithuania,LTU,1992,32.18021
Lithuania,LTU,1993,17.404295
Lithuania,LTU,1994,20.13502
Lithuania,LTU,1995,23.596107
Lithuania,LTU,1996,25.226633
Lithuania,LTU,1997,23.287912
Lithuania,LTU,1998,20.397858
Lithuania,LTU,1999,21.084026
Lithuania,LTU,2000,24.007809
Lithuania,LTU,2001,24.966122
Lithuania,LTU,2002,25.241753
Lithuania,LTU,2003,27.380508
Lithuania,LTU,2004,27.311892
Lithuania,LTU,2005,28.806347
Lithuania,LTU,2006,28.545835
Lithuania,LTU,2007,33.635124
Lithuania,LTU,2008,30.19148
Lithuania,LTU,2009,25.372007
Lithuania,LTU,2010,28.98196
Lithuania,LTU,2011,31.619644
Lithuania,LTU,2012,30.87416
Lithuania,LTU,2013,25.171972
Lithuania,LTU,2014,24.017113
Lithuania,LTU,2015,24.03765
Lithuania,LTU,2016,21.41865
Lithuania,LTU,2017,22.28886
Lithuania,LTU,2018,22.38687
Lithuania,LTU,2019,21.57156
Lithuania,LTU,2020,23.60484
Lithuania,LTU,2021,22.28184
Lower-middle-income countries,,1965,38.4204
Lower-middle-income countries,,1966,41.46768
Lower-middle-income countries,,1967,46.455948
Lower-middle-income countries,,1968,50.302994
Lower-middle-income countries,,1969,66.0597
Lower-middle-income countries,,1970,84.56812
Lower-middle-income countries,,1971,91.36543
Lower-middle-income countries,,1972,99.36187
Lower-middle-income countries,,1973,113.45792
Lower-middle-income countries,,1974,127.30141
Lower-middle-income countries,,1975,149.58357
Lower-middle-income countries,,1976,168.95468
Lower-middle-income countries,,1977,205.33461
Lower-middle-income countries,,1978,229.8519
Lower-middle-income countries,,1979,297.80093
Lower-middle-income countries,,1980,331.34775
Lower-middle-income countries,,1981,385.97705
Lower-middle-income countries,,1982,438.17206
Lower-middle-income countries,,1983,497.09265
Lower-middle-income countries,,1984,521.34607
Lower-middle-income countries,,1985,1728.7853
Lower-middle-income countries,,1986,1818.3062
Lower-middle-income countries,,1987,1906.6995
Lower-middle-income countries,,1988,2026.4088
Lower-middle-income countries,,1989,2124.8357
Lower-middle-income countries,,1990,2495.4802
Lower-middle-income countries,,1991,2531463
Lower-middle-income countries,,1992,2453.5024
Lower-middle-income countries,,1993,2276.6328
Lower-middle-income countries,,1994,2345713
Lower-middle-income countries,,1995,2429.8984
Lower-middle-income countries,,1996,2673.1318
Lower-middle-income countries,,1997,2625.5977
Lower-middle-income countries,,1998,2672.3657
Lower-middle-income countries,,1999,2962.4268
Lower-middle-income countries,,2000,3076.4133
Lower-middle-income countries,,2001,3216.0002
Lower-middle-income countries,,2002,3434.5745
Lower-middle-income countries,,2003,3571.3787
Lower-middle-income countries,,2004,3789.5916
Lower-middle-income countries,,2005,3953.2776
Lower-middle-income countries,,2006,4080.0107
Lower-middle-income countries,,2007,4252.96
Lower-middle-income countries,,2008,4385.8438
Lower-middle-income countries,,2009,4517076
Lower-middle-income countries,,2010,4826.4634
Lower-middle-income countries,,2011,5020.46
Lower-middle-income countries,,2012,5015.9453
Lower-middle-income countries,,2013,4942.8687
Lower-middle-income countries,,2014,5096.26
Lower-middle-income countries,,2015,5169837
Lower-middle-income countries,,2016,5347372
Lower-middle-income countries,,2017,5539.5513
Lower-middle-income countries,,2018,5789.33
Lower-middle-income countries,,2019,5890694
Lower-middle-income countries,,2020,5916262
Lower-middle-income countries,,2021,6076.8145
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0.02925
Luxembourg,LUX,1970,0.07295056
Luxembourg,LUX,1971,0.14653805
Luxembourg,LUX,1972,1.1723039
Luxembourg,LUX,1973,2.344608
Luxembourg,LUX,1974,3.150567
Luxembourg,LUX,1975,3.647525
Luxembourg,LUX,1976,4.176333
Luxembourg,LUX,1977,4.39614
Luxembourg,LUX,1978,4.835754
Luxembourg,LUX,1979,5.055561
Luxembourg,LUX,1980,4.4499807
Luxembourg,LUX,1981,3.443643
Luxembourg,LUX,1982,2.857491
Luxembourg,LUX,1983,2.710953
Luxembourg,LUX,1984,2.93076
Luxembourg,LUX,1985,3.209822
Luxembourg,LUX,1986,3.1368713
Luxembourg,LUX,1987,3.5745745
Luxembourg,LUX,1988,3.7204757
Luxembourg,LUX,1989,4.2311287
Luxembourg,LUX,1990,4.981477
Luxembourg,LUX,1991,5.1794853
Luxembourg,LUX,1992,5.398337
Luxembourg,LUX,1993,5.606767
Luxembourg,LUX,1994,5.648453
Luxembourg,LUX,1995,6.4549127
Luxembourg,LUX,1996,7.081096
Luxembourg,LUX,1997,7.255865
Luxembourg,LUX,1998,7.326419
Luxembourg,LUX,1999,7.599462
Luxembourg,LUX,2000,7.8077517
Luxembourg,LUX,2001,8.6795
Luxembourg,LUX,2002,12.40725
Luxembourg,LUX,2003,12.5595
Luxembourg,LUX,2004,13908
Luxembourg,LUX,2005,13.680046
Luxembourg,LUX,2006,14.30931
Luxembourg,LUX,2007,13.356534
Luxembourg,LUX,2008,12.714175
Luxembourg,LUX,2009,12.937938
Luxembourg,LUX,2010,13.916304
Luxembourg,LUX,2011,12.005276
Luxembourg,LUX,2012,12.2237215
Luxembourg,LUX,2013,10.34957
Luxembourg,LUX,2014,9.805904
Luxembourg,LUX,2015,8.9427395
Luxembourg,LUX,2016,8.247018
Luxembourg,LUX,2017,8.061143
Luxembourg,LUX,2018,7.9506326
Luxembourg,LUX,2019,7.955588
Luxembourg,LUX,2020,7.225362
Luxembourg,LUX,2021,7.727053
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0.08141
Malaysia,MYS,1971,0.8287453
Malaysia,MYS,1972,1.1605042
Malaysia,MYS,1973,1.1605042
Malaysia,MYS,1974,2.4192514
Malaysia,MYS,1975,2.9162498
Malaysia,MYS,1976,3.471752
Malaysia,MYS,1977,3.1767428
Malaysia,MYS,1978,23.50423
Malaysia,MYS,1979,29.24945
Malaysia,MYS,1980,26.01631
Malaysia,MYS,1981,21.87603
Malaysia,MYS,1982,27.53984
Malaysia,MYS,1983,38.59997
Malaysia,MYS,1984,47.82256
Malaysia,MYS,1985,46.18273
Malaysia,MYS,1986,71.66406
Malaysia,MYS,1987,71.48961
Malaysia,MYS,1988,72.93173
Malaysia,MYS,1989,83.51503
Malaysia,MYS,1990,79.09563
Malaysia,MYS,1991,117.60256
Malaysia,MYS,1992,127.80207
Malaysia,MYS,1993,125.51096
Malaysia,MYS,1994,130.32578
Malaysia,MYS,1995,135.36157
Malaysia,MYS,1996,162.94794
Malaysia,MYS,1997,202.29222
Malaysia,MYS,1998,204.39725
Malaysia,MYS,1999,232.64651
Malaysia,MYS,2000,287.54013
Malaysia,MYS,2001,277.09637
Malaysia,MYS,2002,280.88776
Malaysia,MYS,2003,302.65912
Malaysia,MYS,2004,326.94257
Malaysia,MYS,2005,373.73004
Malaysia,MYS,2006,388.6397
Malaysia,MYS,2007,404.01456
Malaysia,MYS,2008,435.49698
Malaysia,MYS,2009,400.22318
Malaysia,MYS,2010,380.23123
Malaysia,MYS,2011,383.1736
Malaysia,MYS,2012,420157
Malaysia,MYS,2013,445.67322
Malaysia,MYS,2014,447.0921
Malaysia,MYS,2015,468.39825
Malaysia,MYS,2016,449.9298
Malaysia,MYS,2017,450.44153
Malaysia,MYS,2018,446.77808
Malaysia,MYS,2019,452.15115
Malaysia,MYS,2020,383.16565
Malaysia,MYS,2021,410.67386
Mexico,MEX,1965,80.64689
Mexico,MEX,1966,85.11342
Mexico,MEX,1967,73.19651
Mexico,MEX,1968,78.59209
Mexico,MEX,1969,97.470535
Mexico,MEX,1970,99.67502
Mexico,MEX,1971,103.594505
Mexico,MEX,1972,110.77967
Mexico,MEX,1973,122.74594
Mexico,MEX,1974,129.14703
Mexico,MEX,1975,131.39034
Mexico,MEX,1976,128.85493
Mexico,MEX,1977,135.9986
Mexico,MEX,1978,171.05864
Mexico,MEX,1979,207.65465
Mexico,MEX,1980,223.01714
Mexico,MEX,1981,241.79158
Mexico,MEX,1982,259.95645
Mexico,MEX,1983,268.19806
Mexico,MEX,1984,268.5839
Mexico,MEX,1985,275.2785
Mexico,MEX,1986,244.92165
Mexico,MEX,1987,249.24324
Mexico,MEX,1988,253.59618
Mexico,MEX,1989,247.96423
Mexico,MEX,1990,268.17517
Mexico,MEX,1991,282.36115
Mexico,MEX,1992,282.39487
Mexico,MEX,1993,283.26508
Mexico,MEX,1994,301.03
Mexico,MEX,1995,306.90234
Mexico,MEX,1996,312.78293
Mexico,MEX,1997,314.37396
Mexico,MEX,1998,334.79004
Mexico,MEX,1999,337.90875
Mexico,MEX,2000,359.13303
Mexico,MEX,2001,361.90524
Mexico,MEX,2002,410.68823
Mexico,MEX,2003,445.09406
Mexico,MEX,2004,480.2192
Mexico,MEX,2005,527.12335
Mexico,MEX,2006,582.8828
Mexico,MEX,2007,570.4138
Mexico,MEX,2008,599.96576
Mexico,MEX,2009,651688
Mexico,MEX,2010,660.4454
Mexico,MEX,2011,708.0849
Mexico,MEX,2012,736.5377
Mexico,MEX,2013,777.9507
Mexico,MEX,2014,788.4845
Mexico,MEX,2015,807.82916
Mexico,MEX,2016,830.30035
Mexico,MEX,2017,860.3353
Mexico,MEX,2018,875.85815
Mexico,MEX,2019,879733
Mexico,MEX,2020,837.30493
Mexico,MEX,2021,882.2606
Middle Africa (BP),,1965,0.10775
Middle Africa (BP),,1966,0.10775
Middle Africa (BP),,1967,0.16525
Middle Africa (BP),,1968,0.24375
Middle Africa (BP),,1969,0.23425
Middle Africa (BP),,1970,0.57075
Middle Africa (BP),,1971,1.3055
Middle Africa (BP),,1972,1.5371667
Middle Africa (BP),,1973,5.2085
Middle Africa (BP),,1974,5.9676666
Middle Africa (BP),,1975,2.26975
Middle Africa (BP),,1976,0.6985
Middle Africa (BP),,1977,1095
Middle Africa (BP),,1978,1.12175
Middle Africa (BP),,1979,1.04575
Middle Africa (BP),,1980,2.61575
Middle Africa (BP),,1981,3.06325
Middle Africa (BP),,1982,3.50025
Middle Africa (BP),,1983,3.75725
Middle Africa (BP),,1984,3.6145
Middle Africa (BP),,1985,4.1035
Middle Africa (BP),,1986,4678
Middle Africa (BP),,1987,5.3965
Middle Africa (BP),,1988,6456
Middle Africa (BP),,1989,4.97225
Middle Africa (BP),,1990,6165
Middle Africa (BP),,1991,6566
Middle Africa (BP),,1992,6.41175
Middle Africa (BP),,1993,6.36675
Middle Africa (BP),,1994,5.93475
Middle Africa (BP),,1995,6.62725
Middle Africa (BP),,1996,6541
Middle Africa (BP),,1997,6.67525
Middle Africa (BP),,1998,6.90034
Middle Africa (BP),,1999,6.69325
Middle Africa (BP),,2000,6985
Middle Africa (BP),,2001,6.47675
Middle Africa (BP),,2002,8.1727495
Middle Africa (BP),,2003,8695
Middle Africa (BP),,2004,21.542938
Middle Africa (BP),,2005,20.857412
Middle Africa (BP),,2006,21.24032
Middle Africa (BP),,2007,19.921608
Middle Africa (BP),,2008,20.63925
Middle Africa (BP),,2009,18.1715
Middle Africa (BP),,2010,28.65475
Middle Africa (BP),,2011,29.8185
Middle Africa (BP),,2012,36834
Middle Africa (BP),,2013,40.55849
Middle Africa (BP),,2014,39.77898
Middle Africa (BP),,2015,43.277225
Middle Africa (BP),,2016,55.27406
Middle Africa (BP),,2017,54.542526
Middle Africa (BP),,2018,55.16149
Middle Africa (BP),,2019,50.58902
Middle Africa (BP),,2020,52.89527
Middle Africa (BP),,2021,61.461094
Middle East (BP),,1965,37.87228
Middle East (BP),,1966,46.176548
Middle East (BP),,1967,54.859325
Middle East (BP),,1968,71.1359
Middle East (BP),,1969,85.006294
Middle East (BP),,1970,94.029175
Middle East (BP),,1971,105.18844
Middle East (BP),,1972,118.74365
Middle East (BP),,1973,143.79762
Middle East (BP),,1974,151.48758
Middle East (BP),,1975,170.42416
Middle East (BP),,1976,183.55867
Middle East (BP),,1977,214.05447
Middle East (BP),,1978,233.88025
Middle East (BP),,1979,316.76944
Middle East (BP),,1980,317.0203
Middle East (BP),,1981,343.45538
Middle East (BP),,1982,383.98187
Middle East (BP),,1983,392.84027
Middle East (BP),,1984,504.47263
Middle East (BP),,1985,544.3922
Middle East (BP),,1986,659.04785
Middle East (BP),,1987,722674
Middle East (BP),,1988,804.04193
Middle East (BP),,1989,906.9268
Middle East (BP),,1990,956.8127
Middle East (BP),,1991,1001.00305
Middle East (BP),,1992,1144.0255
Middle East (BP),,1993,1071.7473
Middle East (BP),,1994,1239.8632
Middle East (BP),,1995,1363.4528
Middle East (BP),,1996,1421.7241
Middle East (BP),,1997,1502.8632
Middle East (BP),,1998,1621.9945
Middle East (BP),,1999,1730.2716
Middle East (BP),,2000,1833.0189
Middle East (BP),,2001,1948442
Middle East (BP),,2002,2146.1323
Middle East (BP),,2003,2253.4685
Middle East (BP),,2004,2483882
Middle East (BP),,2005,2662.9575
Middle East (BP),,2006,2818764
Middle East (BP),,2007,3059.6414
Middle East (BP),,2008,3371095
Middle East (BP),,2009,3468.6304
Middle East (BP),,2010,3804.9849
Middle East (BP),,2011,3984864
Middle East (BP),,2012,4110.3228
Middle East (BP),,2013,4233529
Middle East (BP),,2014,4474281
Middle East (BP),,2015,4793359
Middle East (BP),,2016,5011.6646
Middle East (BP),,2017,5168.4023
Middle East (BP),,2018,5299.2827
Middle East (BP),,2019,5441.6973
Middle East (BP),,2020,5569325
Middle East (BP),,2021,5754272
Morocco,MAR,1965,0.486325
Morocco,MAR,1966,0.486325
Morocco,MAR,1967,0.486325
Morocco,MAR,1968,0.486325
Morocco,MAR,1969,0.486325
Morocco,MAR,1970,0.486325
Morocco,MAR,1971,0.50210196
Morocco,MAR,1972,0.54384196
Morocco,MAR,1973,0.6800525
Morocco,MAR,1974,0.78028
Morocco,MAR,1975,0.6902986
Morocco,MAR,1976,0.77203417
Morocco,MAR,1977,0.84101194
Morocco,MAR,1978,0.7940267
Morocco,MAR,1979,0.735295
Morocco,MAR,1980,0.6453139
Morocco,MAR,1981,0.82850945
Morocco,MAR,1982,0.7687778
Morocco,MAR,1983,0.8117739
Morocco,MAR,1984,0.8107739
Morocco,MAR,1985,0.91623473
Morocco,MAR,1986,0.8869969
Morocco,MAR,1987,0.7207925
Morocco,MAR,1988,0.7365394
Morocco,MAR,1989,0.5440981
Morocco,MAR,1990,0.50335807
Morocco,MAR,1991,0.3221625
Morocco,MAR,1992,0.21168916
Morocco,MAR,1993,0.20694417
Morocco,MAR,1994,0.2021875
Morocco,MAR,1995,0.127965
Morocco,MAR,1996,0.16270362
Morocco,MAR,1997,0.29991445
Morocco,MAR,1998,0.32915223
Morocco,MAR,1999,0.3836389
Morocco,MAR,2000,0.44187027
Morocco,MAR,2001,0.43712527
Morocco,MAR,2002,0.5288039
Morocco,MAR,2003,0.50677055
Morocco,MAR,2004,0.64998835
Morocco,MAR,2005,4.2524657
Morocco,MAR,2006,5.2770233
Morocco,MAR,2007,5.9527907
Morocco,MAR,2008,5.8785377
Morocco,MAR,2009,6.4577985
Morocco,MAR,2010,6.975145
Morocco,MAR,2011,8.828713
Morocco,MAR,2012,11.807597
Morocco,MAR,2013,11.449188
Morocco,MAR,2014,11.09615
Morocco,MAR,2015,11.298372
Morocco,MAR,2016,11.481955
Morocco,MAR,2017,11.392855
Morocco,MAR,2018,10.296374
Morocco,MAR,2019,9.756849
Morocco,MAR,2020,7.612469
Morocco,MAR,2021,7.6612716
Netherlands,NLD,1965,15
Netherlands,NLD,1966,28.61111
Netherlands,NLD,1967,50.555557
Netherlands,NLD,1968,85
Netherlands,NLD,1969,125.27778
Netherlands,NLD,1970,176.38889
Netherlands,NLD,1971,230.55556
Netherlands,NLD,1972,300
Netherlands,NLD,1973,333.6111
Netherlands,NLD,1974,355
Netherlands,NLD,1975,370.27777
Netherlands,NLD,1976,384.44446
Netherlands,NLD,1977,385.83334
Netherlands,NLD,1978,386.66666
Netherlands,NLD,1979,385
Netherlands,NLD,1980,351.94446
Netherlands,NLD,1981,335
Netherlands,NLD,1982,320
Netherlands,NLD,1983,342.22223
Netherlands,NLD,1984,363.6111
Netherlands,NLD,1985,383.33334
Netherlands,NLD,1986,382.22223
Netherlands,NLD,1987,394.44446
Netherlands,NLD,1988,356.66666
Netherlands,NLD,1989,365.83334
Netherlands,NLD,1990,368.05554
Netherlands,NLD,1991,410.69446
Netherlands,NLD,1992,399.91666
Netherlands,NLD,1993,411.30554
Netherlands,NLD,1994,397.22223
Netherlands,NLD,1995,408.02777
Netherlands,NLD,1996,452.19446
Netherlands,NLD,1997,423.69446
Netherlands,NLD,1998,418.3889
Netherlands,NLD,1999,408.77777
Netherlands,NLD,2000,409.91666
Netherlands,NLD,2001,418.19446
Netherlands,NLD,2002,413.97223
Netherlands,NLD,2003,416.83334
Netherlands,NLD,2004,426.77777
Netherlands,NLD,2005,414.55554
Netherlands,NLD,2006,398.08334
Netherlands,NLD,2007,388.05554
Netherlands,NLD,2008,403.8889
Netherlands,NLD,2009,413.58334
Netherlands,NLD,2010,467.58334
Netherlands,NLD,2011,409.27777
Netherlands,NLD,2012,392.83334
Netherlands,NLD,2013,391.1111
Netherlands,NLD,2014,344.72223
Netherlands,NLD,2015,340.80554
Netherlands,NLD,2016,351.52777
Netherlands,NLD,2017,360.8889
Netherlands,NLD,2018,354.94446
Netherlands,NLD,2019,370.19446
Netherlands,NLD,2020,361.52777
Netherlands,NLD,2021,350.66666
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0.7104
New Zealand,NZL,1971,0.9024
New Zealand,NZL,1972,1.6352
New Zealand,NZL,1973,1.9008
New Zealand,NZL,1974,3.203475
New Zealand,NZL,1975,3.4746537
New Zealand,NZL,1976,9.330131
New Zealand,NZL,1977,15.340603
New Zealand,NZL,1978,14.378684
New Zealand,NZL,1979,9.527736
New Zealand,NZL,1980,8.698373
New Zealand,NZL,1981,10.677521
New Zealand,NZL,1982,19.42657
New Zealand,NZL,1983,21.091728
New Zealand,NZL,1984,27.045174
New Zealand,NZL,1985,34.489094
New Zealand,NZL,1986,41.616955
New Zealand,NZL,1987,40.255424
New Zealand,NZL,1988,44.151978
New Zealand,NZL,1989,24.015287
New Zealand,NZL,1990,44.448593
New Zealand,NZL,1991,48.345703
New Zealand,NZL,1992,51.16109
New Zealand,NZL,1993,49.900513
New Zealand,NZL,1994,46.771095
New Zealand,NZL,1995,44.630493
New Zealand,NZL,1996,50.874844
New Zealand,NZL,1997,54.80514
New Zealand,NZL,1998,48.311478
New Zealand,NZL,1999,55.233707
New Zealand,NZL,2000,58.75267
New Zealand,NZL,2001,61.993137
New Zealand,NZL,2002,59.181946
New Zealand,NZL,2003,44.62404
New Zealand,NZL,2004,40.718166
New Zealand,NZL,2005,37.576244
New Zealand,NZL,2006,38.154423
New Zealand,NZL,2007,42.152313
New Zealand,NZL,2008,39.045193
New Zealand,NZL,2009,40.138943
New Zealand,NZL,2010,43.759987
New Zealand,NZL,2011,40.215504
New Zealand,NZL,2012,44.646667
New Zealand,NZL,2013,47.0649
New Zealand,NZL,2014,52.28978
New Zealand,NZL,2015,48.018906
New Zealand,NZL,2016,47.97363
New Zealand,NZL,2017,49.92124
New Zealand,NZL,2018,45.030075
New Zealand,NZL,2019,48.061253
New Zealand,NZL,2020,45.746025
New Zealand,NZL,2021,38.81425
Non-OECD (BP),,1965,1578.4724
Non-OECD (BP),,1966,1755.4547
Non-OECD (BP),,1967,1938.0468
Non-OECD (BP),,1968,2099287
Non-OECD (BP),,1969,2277.4895
Non-OECD (BP),,1970,2487688
Non-OECD (BP),,1971,2713.8074
Non-OECD (BP),,1972,2868.9495
Non-OECD (BP),,1973,3164.1318
Non-OECD (BP),,1974,3378.6013
Non-OECD (BP),,1975,3689.8428
Non-OECD (BP),,1976,4084.3433
Non-OECD (BP),,1977,4437.4087
Non-OECD (BP),,1978,4764.6743
Non-OECD (BP),,1979,5170.4106
Non-OECD (BP),,1980,5364.4395
Non-OECD (BP),,1981,5681653
Non-OECD (BP),,1982,6131988
Non-OECD (BP),,1983,6540.4077
Non-OECD (BP),,1984,7147304
Non-OECD (BP),,1985,7436.3223
Non-OECD (BP),,1986,7868.14
Non-OECD (BP),,1987,8255503
Non-OECD (BP),,1988,8765401
Non-OECD (BP),,1989,9078304
Non-OECD (BP),,1990,9493933
Non-OECD (BP),,1991,9623263
Non-OECD (BP),,1992,9512484
Non-OECD (BP),,1993,9354.76
Non-OECD (BP),,1994,9219485
Non-OECD (BP),,1995,9336.33
Non-OECD (BP),,1996,9777203
Non-OECD (BP),,1997,9518.25
Non-OECD (BP),,1998,9836243
Non-OECD (BP),,1999,10125744
Non-OECD (BP),,2000,10518855
Non-OECD (BP),,2001,10955247
Non-OECD (BP),,2002,11352793
Non-OECD (BP),,2003,11866962
Non-OECD (BP),,2004,12629286
Non-OECD (BP),,2005,13204.67
Non-OECD (BP),,2006,13892704
Non-OECD (BP),,2007,14514652
Non-OECD (BP),,2008,14993322
Non-OECD (BP),,2009,14832885
Non-OECD (BP),,2010,16060.0205
Non-OECD (BP),,2011,16870855
Non-OECD (BP),,2012,17362133
Non-OECD (BP),,2013,17568893
Non-OECD (BP),,2014,18037543
Non-OECD (BP),,2015,18533498
Non-OECD (BP),,2016,18999.46
Non-OECD (BP),,2017,19751.63
Non-OECD (BP),,2018,20730217
Non-OECD (BP),,2019,21032814
Non-OECD (BP),,2020,20869639
Non-OECD (BP),,2021,22425934
North America,,1965,4467994
North America,,1966,4818548
North America,,1967,5073.1475
North America,,1968,5441.5024
North America,,1969,5880727
North America,,1970,6213.8354
North America,,1971,6418.5083
North America,,1972,6532.8936
North America,,1973,6521563
North America,,1974,6325.49
North America,,1975,5870.0596
North America,,1976,5978472
North America,,1977,5901.9336
North America,,1978,5964011
North America,,1979,6184563
North America,,1980,6086.5293
North America,,1981,5964575
North America,,1982,5650994
North America,,1983,5337409
North America,,1984,5702.6724
North America,,1985,5554.8896
North America,,1986,5210829
North America,,1987,5500998
North America,,1988,5781.1523
North America,,1989,6129262
North America,,1990,6131631
North America,,1991,6264195
North America,,1992,6480.3564
North America,,1993,6665276
North America,,1994,6848.8213
North America,,1995,7133506
North America,,1996,7271089
North America,,1997,7331801
North America,,1998,7236.2607
North America,,1999,7320501
North America,,2000,7643.1973
North America,,2001,7330982
North America,,2002,7616.7695
North America,,2003,7517033
North America,,2004,7569074
North America,,2005,7535.2715
North America,,2006,7533.9326
North America,,2007,7969.5205
North America,,2008,8030.9844
North America,,2009,7940.4854
North America,,2010,8290135
North America,,2011,8527974
North America,,2012,8846604
North America,,2013,9142066
North America,,2014,9351394
North America,,2015,9579755
North America,,2016,9578896
North America,,2017,9578893
North America,,2018,10464133
North America,,2019,10783879
North America,,2020,10486874
North America,,2021,10557095
North America (BP),,1965,4456537
North America (BP),,1966,4805094
North America (BP),,1967,5058.3022
North America (BP),,1968,5425.9277
North America (BP),,1969,5865.0737
North America (BP),,1970,6194672
North America (BP),,1971,6399786
North America (BP),,1972,6513539
North America (BP),,1973,6502885
North America (BP),,1974,6308374
North America (BP),,1975,5854.5044
North America (BP),,1976,5960.9224
North America (BP),,1977,5881.3916
North America (BP),,1978,5939.5527
North America (BP),,1979,6159.1865
North America (BP),,1980,6057.8926
North America (BP),,1981,5933.1475
North America (BP),,1982,5612873
North America (BP),,1983,5297.9233
North America (BP),,1984,5661.2715
North America (BP),,1985,5512.4194
North America (BP),,1986,5167.3794
North America (BP),,1987,5454856
North America (BP),,1988,5728.0923
North America (BP),,1989,6075966
North America (BP),,1990,6076.3887
North America (BP),,1991,6208344
North America (BP),,1992,6426458
